"LocalID";"AWArt";"AWArt_Bez";"VKPreis";"VKPreis_Brutto";"EKPreis";"AWMinuten";"c_date"
"0401F450-FBA9-40C6-9F36-94A53730100A";"LA";"Lackierarbeiten inklu. Material";121,00;143,99;0,00;60,00;"01.08.2023 08:27:18"
"0401F450-FBA9-40C6-9F36-94A53730100A";"WS";"Werkstattarbeiten";81,43;96,90;0,00;60,00;"01.08.2023 08:27:18"
"0401F450-FBA9-40C6-9F36-94A53730100A";"ZB";"Zubehörarbeiten";81,43;96,90;0,00;60,00;"01.08.2023 08:27:18"
"0401F450-FBA9-40C6-9F36-94A53730100A";;"E- Reparaturen";105,04;125,00;0,00;60,00;"03.07.2023 07:35:10"
"0401F450-FBA9-40C6-9F36-94A53730100A";"EL";"Elektrikarbeiten";87,79;104,47;0,00;60,00;"03.07.2023 07:35:10"
"0401F450-FBA9-40C6-9F36-94A53730100A";"EK";"Elektronikarbeiten";92,86;110,50;0,00;60,00;"03.07.2023 07:35:10"
"0401F450-FBA9-40C6-9F36-94A53730100A";"KA";"Karosseriearbeiten";117,00;139,23;0,00;60,00;"03.07.2023 07:35:10"
"0401F450-FBA9-40C6-9F36-94A53730100A";"LA";"Lackierarbeiten inklu. Material";121,00;143,99;0,00;60,00;"03.07.2023 07:35:10"
"0401F450-FBA9-40C6-9F36-94A53730100A";"WS";"Werkstattarbeiten";81,43;96,90;0,00;60,00;"03.07.2023 07:35:10"
"0401F450-FBA9-40C6-9F36-94A53730100A";"ZB";"Zubehörarbeiten";81,43;96,90;0,00;60,00;"03.07.2023 07:35:10"
"044EA36E-FE85-4018-8DC9-3432484A449C";"EL";"Elektrikarbeiten";84,00;99,96;0,00;60,00;"01.08.2023 08:06:22"
"044EA36E-FE85-4018-8DC9-3432484A449C";"EK";"Elektronikarbeiten";84,00;99,96;0,00;60,00;"01.08.2023 08:06:22"
"044EA36E-FE85-4018-8DC9-3432484A449C";"KA";"Karosseriearbeiten";84,00;99,96;0,00;60,00;"01.08.2023 08:06:22"
"044EA36E-FE85-4018-8DC9-3432484A449C";"LA";"Lackierarbeiten";84,00;99,96;0,00;60,00;"01.08.2023 08:06:22"
"044EA36E-FE85-4018-8DC9-3432484A449C";;"Rabatt";120,00;142,80;0,00;60,00;"01.08.2023 08:06:22"
"044EA36E-FE85-4018-8DC9-3432484A449C";;"Standard Verrechnungssatz";84,00;99,96;0,00;60,00;"01.08.2023 08:06:22"
"044EA36E-FE85-4018-8DC9-3432484A449C";"ZB";"Werkstattarbeiten";84,00;99,96;0,00;60,00;"01.08.2023 08:06:22"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";"EK";"Elecktrik";95,00;113,05;0,00;60,00;"01.07.2023 09:09:14"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";"KA";"Karosseriearbeiten";70,00;83,30;0,00;60,00;"01.07.2023 09:09:14"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";"EK";"Lackierarbeiten";110,00;130,90;0,00;60,00;"01.07.2023 09:09:14"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";;"Standard Verrechnungssatz";65,00;77,35;0,00;60,00;"01.07.2023 09:09:14"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";"WS";"Werkstattarbeiten";65,00;77,35;0,00;60,00;"01.07.2023 09:09:14"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";"EK";"Elecktrik";95,00;113,05;0,00;60,00;"01.08.2023 08:03:38"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";"KA";"Karosseriearbeiten";70,00;83,30;0,00;60,00;"01.08.2023 08:03:38"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";"EK";"Lackierarbeiten";110,00;130,90;0,00;60,00;"01.08.2023 08:03:38"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";;"Standard Verrechnungssatz";65,00;77,35;0,00;60,00;"01.08.2023 08:03:38"
"049E72E0-DFC3-47AA-A1EC-BCE82C0D2D20";"WS";"Werkstattarbeiten";65,00;77,35;0,00;60,00;"01.08.2023 08:03:38"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"EL";"Elektrikarbeiten";80,00;95,20;0,00;60,00;"01.08.2023 09:05:42"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"EK";"Elektronikarbeiten";80,00;95,20;0,00;60,00;"01.08.2023 09:05:42"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"KA";"Karosseriearbeiten";125,00;148,75;0,00;60,00;"01.08.2023 09:05:42"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"LA";"Lackierarbeiten";150,00;178,50;0,00;60,00;"01.08.2023 09:05:42"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";;"Reifen umziehen (komplett / Alufelgen)";12,50;14,88;0,00;60,00;"01.08.2023 09:05:42"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";;"Reifen umziehen (komplett / Stahlfelgen)";11,50;13,69;0,00;60,00;"01.08.2023 09:05:42"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"WS";"Werkstattarbeiten";80,00;95,20;0,00;60,00;"01.08.2023 09:05:42"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"ZB";"Zubehörarbeiten";80,00;95,20;0,00;60,00;"01.08.2023 09:05:42"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"EL";"Elektrikarbeiten";80,00;95,20;0,00;60,00;"03.07.2023 08:24:14"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"EK";"Elektronikarbeiten";80,00;95,20;0,00;60,00;"03.07.2023 08:24:14"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"KA";"Karosseriearbeiten";125,00;148,75;0,00;60,00;"03.07.2023 08:24:14"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"LA";"Lackierarbeiten";150,00;178,50;0,00;60,00;"03.07.2023 08:24:14"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";;"Reifen umziehen (komplett / Alufelgen)";12,50;14,88;0,00;60,00;"03.07.2023 08:24:14"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";;"Reifen umziehen (komplett / Stahlfelgen)";11,50;13,69;0,00;60,00;"03.07.2023 08:24:14"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"WS";"Werkstattarbeiten";80,00;95,20;0,00;60,00;"03.07.2023 08:24:14"
"04B2E9DD-BF46-4246-A2D8-E15EF108953F";"ZB";"Zubehörarbeiten";80,00;95,20;0,00;60,00;"03.07.2023 08:24:14"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";;"Fahrwerk";84,00;99,96;55,00;60,00;"01.08.2023 07:42:46"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";"KA";"Karosserie";130,00;154,70;20,45;60,00;"01.08.2023 07:42:46"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";;"Kein AW-Satz definiert!!!";5,50;0,00;0,00;60,00;"01.08.2023 07:42:46"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";"LA";"Lackierung";130,00;154,70;20,45;60,00;"01.08.2023 07:42:46"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";;"Standard Verrechnungssatz";84,00;99,96;0,00;60,00;"01.08.2023 07:42:46"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";;"Versicherung Karosserie";130,00;154,70;0,00;60,00;"01.08.2023 07:42:46"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";;"Versicherung Lackierung";130,00;154,70;0,00;60,00;"01.08.2023 07:42:46"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";;"Versicherung Mechanik";84,00;99,96;0,00;60,00;"01.08.2023 07:42:46"
"05F39E28-3BE7-4BA2-B755-76F73B38BAC0";"WS";"Werkstatt";84,00;99,96;55,00;60,00;"01.08.2023 07:42:46"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"KA";"Karosseriearbeiten";115,00;136,85;0,00;60,00;"01.08.2023 08:03:10"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"LA";"Lackierarbeiten";135,00;160,65;0,00;60,00;"01.08.2023 08:03:10"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";;"Versicherung";125,00;148,75;0,00;60,00;"01.08.2023 08:03:10"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"WS";"Werkstattarbeiten";73,50;87,47;0,00;60,00;"01.08.2023 08:03:10"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"KA";"Karosseriearbeiten";115,00;136,85;0,00;60,00;"03.07.2023 08:05:04"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"LA";"Lackierarbeiten";135,00;160,65;0,00;60,00;"03.07.2023 08:05:04"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";;"Versicherung";125,00;148,75;0,00;60,00;"03.07.2023 08:05:04"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"WS";"Werkstattarbeiten";73,50;87,47;0,00;60,00;"03.07.2023 08:05:04"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"KA";"Karosseriearbeiten";115,00;136,85;0,00;60,00;"04.07.2023 08:06:46"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"LA";"Lackierarbeiten";135,00;160,65;0,00;60,00;"04.07.2023 08:06:46"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";;"Versicherung";125,00;148,75;0,00;60,00;"04.07.2023 08:06:46"
"061829B1-C769-4852-9A0C-AB4F7E4EDA3D";"WS";"Werkstattarbeiten";73,50;87,47;0,00;60,00;"04.07.2023 08:06:46"
"062AB6C5-92BB-4048-B54A-F762894706CF";"EL";"Elektrikarbeiten";95,00;113,05;0,00;60,00;"01.07.2023 07:58:22"
"062AB6C5-92BB-4048-B54A-F762894706CF";"EK";"Elektronikarbeiten";95,00;113,05;0,00;60,00;"01.07.2023 07:58:22"
"062AB6C5-92BB-4048-B54A-F762894706CF";"KA";"Karosseriearbeiten";95,00;113,05;0,00;60,00;"01.07.2023 07:58:22"
"062AB6C5-92BB-4048-B54A-F762894706CF";"LA";"Lackierarbeiten";98,00;116,62;0,00;60,00;"01.07.2023 07:58:22"
"062AB6C5-92BB-4048-B54A-F762894706CF";"WS";"Werkstattarbeiten";51,00;60,69;0,00;60,00;"01.07.2023 07:58:22"
"062AB6C5-92BB-4048-B54A-F762894706CF";"ZB";"Zubehörarbeiten";49,50;58,91;0,00;60,00;"01.07.2023 07:58:22"
"062AB6C5-92BB-4048-B54A-F762894706CF";"EL";"Elektrikarbeiten";95,00;113,05;0,00;60,00;"01.08.2023 07:14:36"
"062AB6C5-92BB-4048-B54A-F762894706CF";"EK";"Elektronikarbeiten";95,00;113,05;0,00;60,00;"01.08.2023 07:14:36"
"062AB6C5-92BB-4048-B54A-F762894706CF";"KA";"Karosseriearbeiten";95,00;113,05;0,00;60,00;"01.08.2023 07:14:36"
"062AB6C5-92BB-4048-B54A-F762894706CF";"LA";"Lackierarbeiten";98,00;116,62;0,00;60,00;"01.08.2023 07:14:36"
"062AB6C5-92BB-4048-B54A-F762894706CF";"WS";"Werkstattarbeiten";51,00;60,69;0,00;60,00;"01.08.2023 07:14:36"
"062AB6C5-92BB-4048-B54A-F762894706CF";"ZB";"Zubehörarbeiten";49,50;58,91;0,00;60,00;"01.08.2023 07:14:36"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"EL";"Elektrikarbeiten";75,00;89,25;0,00;60,00;"02.07.2023 08:41:52"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"EK";"Elektronikarbeiten";85,00;101,15;0,00;60,00;"02.07.2023 08:41:52"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"KA";"Karosseriearbeiten";75,00;89,25;0,00;60,00;"02.07.2023 08:41:52"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"LA";"Lackierarbeiten";90,00;107,10;0,00;60,00;"02.07.2023 08:41:52"
"06665F4F-8EC9-49A2-94F6-F11644F88089";;"Standard Verrechnungssatz";75,00;89,25;0,00;60,00;"02.07.2023 08:41:52"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"WS";"Werkstattarbeiten";75,00;89,25;0,00;60,00;"02.07.2023 08:41:52"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"ZB";"Zubehörarbeiten";75,00;89,25;0,00;60,00;"02.07.2023 08:41:52"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"EL";"Elektrikarbeiten";75,00;89,25;0,00;60,00;"02.08.2023 19:39:08"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"EK";"Elektronikarbeiten";85,00;101,15;0,00;60,00;"02.08.2023 19:39:08"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"KA";"Karosseriearbeiten";75,00;89,25;0,00;60,00;"02.08.2023 19:39:08"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"LA";"Lackierarbeiten";90,00;107,10;0,00;60,00;"02.08.2023 19:39:08"
"06665F4F-8EC9-49A2-94F6-F11644F88089";;"Standard Verrechnungssatz";75,00;89,25;0,00;60,00;"02.08.2023 19:39:08"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"WS";"Werkstattarbeiten";75,00;89,25;0,00;60,00;"02.08.2023 19:39:08"
"06665F4F-8EC9-49A2-94F6-F11644F88089";"ZB";"Zubehörarbeiten";75,00;89,25;0,00;60,00;"02.08.2023 19:39:08"
"06918B50-C91F-4886-94AD-A309DA6DAC88";"EL";"Elektrikarbeiten";6,50;7,74;0,00;5,00;"01.08.2023 13:05:54"
"06918B50-C91F-4886-94AD-A309DA6DAC88";"KA";"Karosseriearbeiten";6,50;7,74;0,00;5,00;"01.08.2023 13:05:54"
"06918B50-C91F-4886-94AD-A309DA6DAC88";"LA";"Lackierarbeiten";6,50;7,74;0,00;5,00;"01.08.2023 13:05:54"
"06918B50-C91F-4886-94AD-A309DA6DAC88";"WS";"Werkstattarbeiten";6,50;7,74;0,00;5,00;"01.08.2023 13:05:54"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"EL";"Elektrikarbeiten";82,35;98,00;0,00;60,00;"01.07.2023 09:03:36"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"EK";"Elektronikarbeiten";82,35;98,00;0,00;60,00;"01.07.2023 09:03:36"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"KA";"Karosseriearbeiten";110,00;130,90;0,00;60,00;"01.07.2023 09:03:36"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"LA";"Lackierarbeiten";135,00;160,65;0,00;60,00;"01.07.2023 09:03:36"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";;"Montage Bike";79,83;95,00;0,00;60,00;"01.07.2023 09:03:36"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";;"Standard Verrechnungssatz";82,35;98,00;0,00;60,00;"01.07.2023 09:03:36"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"WS";"Werkstattarbeiten";82,35;98,00;0,00;60,00;"01.07.2023 09:03:36"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"ZB";"Zubehörarbeiten";82,35;98,00;0,00;60,00;"01.07.2023 09:03:36"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"EL";"Elektrikarbeiten";82,35;98,00;0,00;60,00;"01.08.2023 08:47:26"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"EK";"Elektronikarbeiten";82,35;98,00;0,00;60,00;"01.08.2023 08:47:26"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"KA";"Karosseriearbeiten";110,00;130,90;0,00;60,00;"01.08.2023 08:47:26"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"LA";"Lackierarbeiten";135,00;160,65;0,00;60,00;"01.08.2023 08:47:26"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";;"Montage Bike";79,83;95,00;0,00;60,00;"01.08.2023 08:47:26"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";;"Standard Verrechnungssatz";82,35;98,00;0,00;60,00;"01.08.2023 08:47:26"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"WS";"Werkstattarbeiten";82,35;98,00;0,00;60,00;"01.08.2023 08:47:26"
"0703A3E4-7E90-4B83-886E-C7CD01C578BA";"ZB";"Zubehörarbeiten";82,35;98,00;0,00;60,00;"01.08.2023 08:47:26"
"0789F61D-A238-444B-84CA-0019CBCB1333";"EL";"Elektrikarbeiten";75,00;89,25;0,00;60,00;"01.08.2023 07:35:02"
"0789F61D-A238-444B-84CA-0019CBCB1333";"EK";"Elektronikarbeiten";78,99;94,00;0,00;60,00;"01.08.2023 07:35:02"
"0789F61D-A238-444B-84CA-0019CBCB1333";"KA";"Karosseriearbeiten";86,00;102,34;0,00;60,00;"01.08.2023 07:35:02"
"0789F61D-A238-444B-84CA-0019CBCB1333";"LA";"Lackierarbeiten";85,00;101,15;0,00;60,00;"01.08.2023 07:35:02"
"0789F61D-A238-444B-84CA-0019CBCB1333";;"Standard Verrechnungssatz";68,91;82,00;0,00;60,00;"01.08.2023 07:35:02"
"0789F61D-A238-444B-84CA-0019CBCB1333";"WS";"Werkstattarbeiten";68,91;82,00;0,00;60,00;"01.08.2023 07:35:02"
"0789F61D-A238-444B-84CA-0019CBCB1333";"ZB";"Zubehörarbeiten";65,00;77,35;0,00;60,00;"01.08.2023 07:35:02"
"07C20DCE-FBD0-4AE4-A6D2-F4E98A8BE249";"KA";"Karosseriearbeiten";65,00;77,35;0,00;60,00;"01.07.2023 08:13:54"
"07C20DCE-FBD0-4AE4-A6D2-F4E98A8BE249";"LA";"Lackierarbeiten";95,00;113,05;0,00;60,00;"01.07.2023 08:13:54"
"07C20DCE-FBD0-4AE4-A6D2-F4E98A8BE249";;"Standard Verrechnungssatz";86,28;102,67;0,00;60,00;"01.07.2023 08:13:54"
"07C20DCE-FBD0-4AE4-A6D2-F4E98A8BE249";"WS";"Werkstattarbeiten";86,28;102,67;0,00;60,00;"01.07.2023 08:13:54"
"07C20DCE-FBD0-4AE4-A6D2-F4E98A8BE249";"KA";"Karosseriearbeiten";65,00;77,35;0,00;60,00;"02.08.2023 09:55:58"
"07C20DCE-FBD0-4AE4-A6D2-F4E98A8BE249";"LA";"Lackierarbeiten";95,00;113,05;0,00;60,00;"02.08.2023 09:55:58"
"07C20DCE-FBD0-4AE4-A6D2-F4E98A8BE249";;"Standard Verrechnungssatz";86,28;102,67;0,00;60,00;"02.08.2023 09:55:58"
"07C20DCE-FBD0-4AE4-A6D2-F4E98A8BE249";"WS";"Werkstattarbeiten";86,28;102,67;0,00;60,00;"02.08.2023 09:55:58"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";"EL";"Elektrikarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 08:07:28"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";"EK";"Elektronikarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 08:07:28"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";"KA";"Karosseriearbeiten";100,84;120,00;0,00;60,00;"01.08.2023 08:07:28"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";"LA";"Lackierarbeiten";100,84;120,00;0,00;60,00;"01.08.2023 08:07:28"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";"LA";"Reifenmontage Alu";12,00;14,28;0,00;60,00;"01.08.2023 08:07:28"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";;"Reifenmontage Alufelge";10,92;13,00;0,00;60,00;"01.08.2023 08:07:28"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";;"Reifenmontage Stahlfelge";10,50;12,50;0,00;60,00;"01.08.2023 08:07:28"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";"WS";"Werkstattarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 08:07:28"
"07E003B3-B8B5-4CFA-9315-C863C18B2363";"ZB";"Zubehörarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 08:07:28"
"07F5B8D9-2BBB-44AF-A25E-50D7A15CFDBF";;"Standard Verrechnungssatz";79,90;95,08;0,00;60,00;"01.08.2023 10:56:34"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"EL";"Elektrikarbeiten";85,00;101,15;0,00;60,00;"01.08.2023 07:46:46"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"EK";"Elektronikarbeiten";49,50;58,91;0,00;60,00;"01.08.2023 07:46:46"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"KA";"Karosseriearbeiten";90,00;107,10;0,00;60,00;"01.08.2023 07:46:46"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"LA";"Lackierarbeiten";100,00;119,00;0,00;60,00;"01.08.2023 07:46:46"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"WS";"Werkstattarbeiten";68,00;80,92;0,00;60,00;"01.08.2023 07:46:46"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"ZB";"Zubehörarbeiten";49,50;58,91;0,00;60,00;"01.08.2023 07:46:46"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"EL";"Elektrikarbeiten";85,00;101,15;0,00;60,00;"03.07.2023 08:19:58"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"EK";"Elektronikarbeiten";49,50;58,91;0,00;60,00;"03.07.2023 08:19:58"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"KA";"Karosseriearbeiten";90,00;107,10;0,00;60,00;"03.07.2023 08:19:58"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"LA";"Lackierarbeiten";100,00;119,00;0,00;60,00;"03.07.2023 08:19:58"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"WS";"Werkstattarbeiten";68,00;80,92;0,00;60,00;"03.07.2023 08:19:58"
"0893C5F2-BB31-4525-98A4-AE967E24BF37";"ZB";"Zubehörarbeiten";49,50;58,91;0,00;60,00;"03.07.2023 08:19:58"
"08C60C79-2770-4A84-A7FC-84306A324784";"EK";"Elektronikarbeiten/Fehlersuche";7,50;8,93;0,00;6,00;"01.08.2023 07:18:56"
"08C60C79-2770-4A84-A7FC-84306A324784";"KA";"Karosseriearbeiten";7,50;8,93;0,00;6,00;"01.08.2023 07:18:56"
"08C60C79-2770-4A84-A7FC-84306A324784";"LA";"Lackierarbeiten";11,76;13,99;0,00;6,00;"01.08.2023 07:18:56"
"08C60C79-2770-4A84-A7FC-84306A324784";;"LVM Elektrik";9,00;10,71;0,00;6,00;"01.08.2023 07:18:56"
"08C60C79-2770-4A84-A7FC-84306A324784";;"LVM Karosserie";9,00;10,71;0,00;6,00;"01.08.2023 07:18:56"
"08C60C79-2770-4A84-A7FC-84306A324784";;"LVM Mechanik";9,00;10,71;0,00;6,00;"01.08.2023 07:18:56"
"08C60C79-2770-4A84-A7FC-84306A324784";"WS";"Versicherung";11,40;13,57;0,00;6,00;"01.08.2023 07:18:56"
"08C60C79-2770-4A84-A7FC-84306A324784";"WS";"Werkstattarbeiten";6,50;7,74;0,00;6,00;"01.08.2023 07:18:56"
"08C60C79-2770-4A84-A7FC-84306A324784";"WS";"Werkstattarbeiten2";6,00;7,14;0,00;6,00;"01.08.2023 07:18:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Dellenreparatur";106,00;126,14;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Ein- und Ausbau";89,00;105,91;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Elektrik DAT";106,00;126,14;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"EL";"Elektrikarbeiten";90,00;107,10;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"EK";"Elektronikarbeiten";90,00;107,10;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Innenausstattung";106,00;126,14;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Karosserie LVM";106,00;126,14;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"KA";"Karosseriearbeiten";106,00;126,14;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"LA";"Lackierarbeiten";91,00;108,29;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Mechanik DAT";99,00;117,81;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Scheibenaustausch LVM";79,00;94,01;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"WS";"Werkstattarbeiten";74,79;89,00;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"ZB";"Zubehörarbeiten";79,00;94,01;0,00;60,00;"01.08.2023 07:42:56"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Dellenreparatur";106,00;126,14;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Ein- und Ausbau";89,00;105,91;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Elektrik DAT";106,00;126,14;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"EL";"Elektrikarbeiten";90,00;107,10;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"EK";"Elektronikarbeiten";90,00;107,10;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Innenausstattung";106,00;126,14;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Karosserie LVM";106,00;126,14;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"KA";"Karosseriearbeiten";106,00;126,14;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"LA";"Lackierarbeiten";91,00;108,29;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Mechanik DAT";99,00;117,81;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";;"Scheibenaustausch LVM";79,00;94,01;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"WS";"Werkstattarbeiten";74,79;89,00;0,00;60,00;"03.07.2023 08:17:26"
"08D17D8F-55BC-4F6E-B6C6-783E21138C99";"ZB";"Zubehörarbeiten";79,00;94,01;0,00;60,00;"03.07.2023 08:17:26"
"08D8D757-0687-47BE-9D9A-F4C84496AB86";;"Besondere Kunden";46,22;55,00;0,00;60,00;"25.07.2023 07:51:34"
"08D8D757-0687-47BE-9D9A-F4C84496AB86";"EL";"Elektrikarbeiten";67,23;80,00;0,00;60,00;"25.07.2023 07:51:34"
"08D8D757-0687-47BE-9D9A-F4C84496AB86";"EK";"Elektronikarbeiten";71,43;85,00;0,00;60,00;"25.07.2023 07:51:34"
"08D8D757-0687-47BE-9D9A-F4C84496AB86";"KA";"Karosseriearbeiten";65,00;65,00;0,00;60,00;"25.07.2023 07:51:34"
